id,ip,port,loc_country,zip,protocol,ts,times,is_attack
816,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:05,7,0
817,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:07,5,0
818,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:08,25,1
819,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:09,23,1
820,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:10,18,1
821,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:11,22,1
822,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:12,22,1
823,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:13,20,1
824,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:14,14,0
825,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:15,19,1
826,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:16,21,1
827,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:17,17,1
828,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:18,21,1
829,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:19,20,1
830,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:20,16,1
831,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:21,23,1
832,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:22,20,1
833,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:23,22,1
834,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:24,22,1
835,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:25,24,1
836,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:26,23,1
837,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:27,16,1
838,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:28,22,1
839,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:29,18,1
840,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:30,17,1
841,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:31,23,1
842,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:32,18,1
843,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:33,22,1
844,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:34,17,1
845,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:35,18,1
846,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:36,19,1
847,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:37,15,0
848,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:38,20,1
849,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:39,18,1
850,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:40,19,1
851,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:41,26,1
852,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:42,19,1
853,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:43,25,1
854,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:44,17,1
855,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:45,24,1
856,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:46,20,1
857,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:47,18,1
858,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:48,16,1
859,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:49,17,1
860,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:50,17,1
861,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:51,18,1
862,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:52,18,1
863,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:53,15,0
864,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:54,19,1
865,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:55,18,1
866,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:56,18,1
867,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:57,22,1
868,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:58,18,1
869,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:59,20,1
870,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:00,20,1
871,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:01,14,0
872,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:02,21,1
873,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:03,14,0
874,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:04,16,1
875,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:05,18,1
876,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:06,21,1
877,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:07,16,1
878,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:08,24,1
879,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:09,22,1
880,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:10,14,0
881,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:11,18,1
882,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:12,13,0
883,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:13,11,0
884,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:14,14,0
885,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:15,8,0
886,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:16,17,1
887,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:17,14,0
888,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:18,6,0
889,61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:19,2,0
890,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:42,8,0
891,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:43,8,0
892,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:44,8,0
893,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:45,18,1
894,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:46,19,1
895,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:47,18,1
896,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:48,20,1
897,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:49,16,1
898,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:50,14,0
899,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:51,16,1
900,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:52,16,1
901,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:53,16,1
902,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:54,18,1
903,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:55,19,1
904,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:56,19,1
905,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:57,26,1
906,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:58,24,1
907,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:59,24,1
908,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:00,24,1
909,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:01,21,1
910,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:02,23,1
911,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:03,16,1
912,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:04,20,1
913,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:05,15,0
914,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:06,16,1
915,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:07,11,0
916,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:08,15,0
917,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:09,17,1
918,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:10,17,1
919,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:11,16,1
920,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:12,22,1
921,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:13,17,1
922,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:14,18,1
923,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:15,20,1
924,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:16,18,1
925,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:17,14,0
926,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:18,9,0
927,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:19,12,0
928,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:20,20,1
929,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:21,10,0
930,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:22,17,1
931,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:23,14,0
932,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:24,18,1
933,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:25,13,0
934,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:26,15,0
935,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:27,14,0
936,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:28,14,0
937,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:29,16,1
938,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:30,19,1
939,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:31,17,1
940,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:32,18,1
941,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:33,12,0
942,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:34,17,1
943,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:35,15,0
944,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:36,13,0
945,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:37,18,1
946,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:38,25,1
947,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:39,20,1
948,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:40,20,1
949,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:41,18,1
950,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:42,20,1
951,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:43,19,1
952,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:44,22,1
953,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:45,17,1
954,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:46,19,1
955,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:47,28,1
956,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:48,25,1
957,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:49,24,1
958,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:50,24,1
959,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:51,25,1
960,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:52,30,1
961,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:53,21,1
962,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:54,20,1
963,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:55,25,1
964,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:56,25,1
965,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:57,15,0
966,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:58,13,0
967,92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:59,22,1
968,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:00,24,1
969,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:01,27,1
970,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:02,17,1
971,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:03,11,0
972,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:04,13,0
973,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:05,7,0
974,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:06,8,0
975,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:07,11,0
976,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:08,19,1
977,92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:09,7,0
979,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:05:58,28,1
980,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:05:59,32,1
981,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:00,33,1
982,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:01,32,1
983,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:02,31,1
984,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:03,32,1
985,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:04,31,1
986,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:05,27,1
987,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:06,38,1
988,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:07,30,1
989,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:08,32,1
990,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:09,32,1
991,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:10,31,1
992,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:11,32,1
993,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:12,30,1
994,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:13,33,1
995,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:14,31,1
996,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:15,34,1
997,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:16,32,1
998,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:17,28,1
999,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:18,31,1
1000,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:19,21,1
1001,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:20,21,1
1002,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:21,27,1
1003,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:22,32,1
1004,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:23,30,1
1005,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:24,41,1
1006,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:25,41,1
1007,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:26,34,1
1008,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:27,37,1
1009,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:28,15,0
1010,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:29,14,0
1011,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:30,31,1
1012,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:31,33,1
1013,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:32,32,1
1014,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:33,24,1
1015,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:34,13,0
1016,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:35,18,1
1017,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:36,32,1
1018,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:37,28,1
1019,104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:38,13,0
1021,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:02,18,1
1022,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:03,31,1
1023,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:04,32,1
1024,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:05,33,1
1025,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:06,31,1
1026,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:07,33,1
1027,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:08,31,1
1028,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:09,31,1
1029,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:10,34,1
1030,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:11,31,1
1031,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:12,31,1
1032,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:13,32,1
1033,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:14,31,1
1034,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:15,33,1
1035,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:16,31,1
1036,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:17,33,1
1037,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:18,32,1
1038,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:19,32,1
1039,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:20,31,1
1040,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:21,32,1
1041,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:22,32,1
1042,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:23,30,1
1043,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:24,31,1
1044,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:25,28,1
1045,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:26,37,1
1046,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:27,34,1
1047,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:28,34,1
1048,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:29,30,1
1049,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:30,33,1
1050,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:31,31,1
1051,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:32,31,1
1052,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:33,30,1
1053,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:34,32,1
1054,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:35,36,1
1055,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:36,30,1
1056,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:37,31,1
1057,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:38,32,1
1058,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:39,33,1
1059,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:40,31,1
1060,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:41,34,1
1061,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:42,28,1
1062,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:43,30,1
1063,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:44,32,1
1064,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:45,33,1
1065,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:46,34,1
1066,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:47,32,1
1067,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:48,32,1
1068,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:49,31,1
1069,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:50,31,1
1070,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:51,33,1
1071,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:52,32,1
1072,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:53,31,1
1073,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:54,30,1
1074,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:55,33,1
1075,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:56,32,1
1076,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:57,33,1
1077,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:58,32,1
1078,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:59,32,1
1079,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:00,32,1
1080,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:01,31,1
1081,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:02,34,1
1082,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:03,28,1
1083,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:04,33,1
1084,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:05,4,0
